time,Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,O2
4.4961,-15.510,-11.220,-9.349,13.570,20.028,18.271,0.597,-19.283,-26.075,-47.299,9.274,-13.718,-48.197,-2.568,-19.372,-16.221,7.972,-31.089,9.277
4.5000,-15.718,-16.535,-4.949,14.382,16.051,13.921,3.489,-18.781,-20.097,-53.877,9.296,-19.987,-46.662,-4.549,-16.572,-16.500,11.268,-31.850,6.018
4.5039,-13.457,-22.176,0.171,13.027,16.164,9.332,6.113,-13.840,-15.369,-61.446,13.235,-29.786,-44.941,-0.519,-12.803,-17.938,10.178,-29.676,5.126
4.5078,-9.188,-22.790,7.347,15.926,13.466,4.294,14.721,-12.710,-7.452,-63.019,13.272,-35.651,-42.212,3.551,-15.446,-14.739,8.422,-25.231,-2.531
4.5117,-6.569,-22.109,14.969,14.647,10.460,-1.148,19.886,-4.961,0.672,-59.369,13.948,-39.905,-33.356,10.657,-13.873,-15.473,8.432,-23.547,-8.415
4.5156,-2.486,-20.601,19.602,10.403,7.218,-8.385,22.612,0.561,8.178,-49.836,8.353,-39.934,-27.046,13.359,-10.127,-13.495,9.493,-21.369,-13.687
4.5195,3.943,-21.779,24.910,6.989,5.374,-13.518,21.571,2.338,11.367,-41.780,7.644,-42.038,-14.921,14.725,-6.150,-17.956,5.765,-16.755,-12.251
4.5234,5.612,-20.913,26.967,4.520,0.935,-16.919,18.843,8.087,15.871,-32.831,2.621,-47.230,-3.539,17.045,-2.737,-18.562,2.430,-13.832,-15.153
4.5273,6.910,-18.303,28.029,0.206,1.361,-19.593,16.801,11.326,22.000,-25.625,5.871,-47.716,8.835,14.602,2.123,-17.464,-1.001,-12.111,-17.537
4.5312,7.987,-14.490,32.715,-5.819,-0.411,-18.858,13.043,16.767,21.874,-12.314,8.192,-45.338,20.768,15.632,5.281,-10.509,-1.923,-6.283,-21.733
4.5352,13.421,-9.550,30.506,-8.405,-2.404,-17.088,13.916,24.754,22.283,-1.381,8.668,-39.460,30.398,13.908,9.202,-7.628,-6.733,-1.109,-21.892
4.5391,17.650,-2.914,31.994,-12.767,-4.013,-14.829,11.759,27.620,23.736,8.975,9.541,-34.355,41.890,11.055,9.800,-3.006,-7.272,7.989,-19.588
4.5430,20.108,0.028,24.509,-16.196,-8.905,-13.453,12.199,31.454,18.468,18.522,5.904,-25.386,50.160,7.586,10.334,-1.218,-12.484,13.487,-13.854
4.5469,23.320,5.071,18.654,-16.512,-9.968,-10.322,10.982,27.903,14.145,23.470,9.064,-15.209,57.210,2.197,9.159,-0.803,-17.131,17.928,-10.840
4.5508,18.585,7.396,8.546,-16.972,-7.011,-8.396,9.142,28.310,9.217,31.401,7.567,-6.971,60.920,1.644,5.093,-2.685,-17.691,17.113,-10.662
4.5547,14.574,16.061,0.242,-10.106,-7.674,-2.715,5.512,27.996,0.273,33.851,10.380,-1.247,59.196,-3.601,2.730,-2.380,-18.301,17.388,-13.809
4.5586,10.193,20.206,-8.497,-2.800,-4.664,1.458,0.648,27.309,-2.905,38.001,13.040,7.016,56.758,-4.047,-3.608,-0.302,-18.819,20.022,-11.368
4.5625,5.425,21.881,-13.747,4.947,-4.908,5.114,-5.766,20.957,-7.067,34.194,11.290,13.151,51.312,-5.929,-8.498,0.887,-19.391,16.583,-3.742
4.5664,2.235,17.616,-23.929,7.072,-8.284,8.193,-10.201,14.337,-11.115,27.681,8.549,20.085,43.151,-7.381,-11.385,1.552,-21.109,18.001,0.989
4.5703,1.686,15.036,-29.068,8.741,-13.136,11.017,-8.720,7.516,-14.372,20.374,10.566,29.005,38.927,-9.286,-10.935,3.570,-20.030,13.490,10.348
4.5742,-5.250,7.068,-35.412,10.693,-15.941,13.298,-11.082,-1.493,-16.824,7.614,10.455,33.322,31.045,-12.815,-14.950,6.351,-19.177,11.459,12.166
4.5781,-9.765,4.179,-41.466,8.801,-17.849,9.454,-7.529,-6.302,-21.537,0.193,15.964,38.257,22.502,-12.458,-14.504,10.314,-13.237,7.353,13.582
4.5820,-13.632,-2.259,-41.953,14.214,-16.475,7.716,-11.180,-10.776,-22.701,-10.864,15.234,39.378,10.648,-17.648,-17.608,16.327,-6.225,2.861,13.243
4.5859,-12.602,-10.107,-40.689,16.568,-12.660,5.065,-12.957,-15.863,-19.765,-14.663,9.058,37.807,1.877,-16.325,-20.533,17.176,-4.623,-0.487,16.553
4.5898,-10.880,-14.879,-36.784,18.323,-15.060,6.054,-15.108,-18.421,-11.848,-23.358,-0.831,32.465,-9.181,-12.835,-24.085,16.517,0.100,0.999,24.385
4.5938,-11.603,-23.107,-34.190,13.351,-11.387,10.690,-16.760,-20.483,-4.557,-29.355,-9.976,24.008,-12.879,-12.479,-28.067,16.447,-1.041,0.856,29.534
4.5977,-12.324,-27.402,-30.889,12.091,-15.335,6.505,-15.525,-23.343,0.023,-31.422,-15.989,15.571,-18.403,-7.486,-25.135,19.343,0.832,3.023,29.019
4.6016,-14.970,-30.171,-26.181,8.744,-15.164,3.952,-15.692,-25.513,7.943,-34.447,-16.463,5.230,-18.974,-3.145,-23.674,22.585,3.937,1.675,22.776
4.6055,-13.986,-26.631,-17.041,5.597,-13.294,-5.198,-12.741,-23.136,11.386,-30.157,-19.044,-1.222,-19.685,-0.585,-18.064,24.214,9.486,1.458,18.498
4.6094,-13.262,-20.990,-6.099,4.047,-13.938,-14.297,-11.374,-16.926,15.632,-27.032,-17.872,-10.898,-19.975,1.960,-11.299,25.153,11.192,3.558,16.696
4.6133,-8.003,-18.074,3.712,1.395,-11.956,-23.472,-12.281,-10.546,20.874,-20.635,-21.206,-16.003,-15.450,8.627,-5.800,24.866,14.914,5.136,15.066
4.6172,-4.715,-12.805,12.584,-5.683,-9.520,-29.747,-10.618,-4.912,24.528,-11.514,-28.825,-19.318,-11.781,10.264,-2.714,25.452,15.539,8.554,9.997
4.6211,-7.024,-7.184,20.613,-9.936,-6.957,-29.827,-11.023,1.992,29.379,-0.797,-29.492,-25.560,0.266,15.018,-1.041,20.733,15.340,16.377,8.458
4.6250,-5.548,-4.458,26.102,-16.667,-1.390,-28.235,-14.007,5.892,35.178,8.603,-28.772,-26.785,7.478,19.133,-1.263,16.794,18.986,19.241,4.725
4.6289,-6.803,4.296,33.253,-22.011,0.395,-24.550,-11.913,11.290,35.839,21.449,-22.330,-30.472,15.366,22.779,2.727,14.305,20.093,19.954,0.025
4.6328,-5.024,13.643,35.049,-22.937,4.417,-24.705,-7.585,17.271,32.736,26.674,-16.592,-30.901,16.951,25.171,7.030,12.221,18.965,20.819,0.956
4.6367,-0.301,26.169,37.828,-24.748,7.249,-19.719,-4.541,25.074,27.695,33.273,-11.427,-29.796,19.668,26.944,9.611,11.139,15.255,20.936,-0.561
4.6406,5.700,34.303,37.802,-28.293,9.660,-13.258,-2.567,31.600,21.287,37.106,-10.164,-28.247,23.901,26.360,8.446,8.748,15.689,21.744,-2.714
4.6445,9.434,42.405,39.925,-30.210,14.440,-9.437,-1.140,37.137,11.056,42.509,-5.460,-21.048,24.094,24.253,9.148,6.249,13.366,18.746,-2.726
4.6484,11.842,46.272,34.557,-34.951,17.213,-4.037,0.486,36.272,5.410,43.518,0.238,-12.246,26.060,18.476,4.975,3.143,11.492,20.351,-4.744
4.6523,12.187,51.479,31.963,-31.302,20.161,1.460,2.288,33.669,-0.084,45.957,8.403,-5.990,24.344,14.897,4.032,2.211,8.746,15.626,-1.112
4.6562,13.619,51.569,25.133,-24.758,25.367,11.720,-2.523,29.691,-1.582,45.358,14.683,2.557,20.317,9.957,0.513,-2.810,4.033,12.374,2.322
4.6602,16.738,49.709,21.180,-16.909,29.773,19.449,-4.187,29.393,-8.085,38.798,20.256,7.479,11.441,6.850,-3.032,-6.770,1.100,6.099,6.649
4.6641,15.300,49.430,11.686,-10.597,28.115,26.499,-4.631,27.532,-12.741,34.267,24.784,8.928,7.533,1.966,-7.550,-11.354,-4.973,1.987,5.610
4.6680,16.618,42.408,2.019,-4.658,27.160,32.467,-1.975,27.095,-19.337,21.926,24.070,9.754,-1.949,-2.514,-15.209,-13.244,-11.402,-0.144,3.659
4.6719,11.557,30.562,-8.048,-1.964,27.964,31.013,-0.192,23.716,-26.277,10.241,26.329,13.695,-6.421,-12.409,-18.730,-13.889,-14.975,-2.697,3.836
4.6758,9.546,21.064,-15.201,4.538,30.309,33.320,0.735,15.897,-32.863,-0.564,27.635,14.932,-16.254,-16.975,-22.823,-11.659,-18.707,-5.612,5.826
4.6797,6.402,10.032,-17.933,9.277,28.992,33.011,3.748,4.564,-34.162,-14.256,23.997,16.133,-23.037,-17.954,-21.947,-7.668,-21.133,-11.926,8.944
4.6836,0.735,-4.148,-18.233,15.800,24.763,36.938,4.553,-3.223,-30.532,-24.234,23.156,16.220,-28.973,-20.461,-20.130,-3.867,-23.095,-16.982,10.347
4.6875,0.769,-16.536,-17.857,21.086,21.630,36.009,3.942,-6.289,-21.345,-30.702,17.523,17.536,-33.058,-19.498,-14.890,-6.217,-23.357,-19.477,8.045
4.6914,0.949,-24.530,-20.570,21.317,15.639,32.699,1.740,-11.516,-17.074,-38.518,15.578,13.540,-31.607,-18.230,-13.721,-7.749,-27.228,-21.499,5.306
4.6953,-1.832,-30.920,-22.232,23.279,10.428,26.223,-1.125,-13.132,-10.249,-39.922,8.407,7.523,-31.460,-12.291,-16.982,-8.473,-25.179,-22.230,2.684
4.6992,-2.009,-37.269,-19.927,21.994,9.502,19.028,-3.314,-11.927,-6.550,-40.972,4.454,-0.523,-25.895,-12.004,-15.038,-9.873,-24.368,-23.136,3.734
4.7031,-1.112,-41.909,-19.676,25.169,5.406,16.707,-5.518,-9.127,-1.376,-39.106,-1.414,-5.436,-23.257,-5.414,-13.262,-8.208,-25.422,-21.242,7.742
4.7070,-2.599,-44.893,-17.929,26.260,2.565,8.535,-9.020,-6.511,1.866,-35.238,-7.648,-11.601,-18.364,-2.122,-5.386,-8.419,-20.870,-20.814,10.859
4.7109,-3.073,-43.162,-14.030,24.937,-0.447,4.921,-5.402,-3.874,-0.290,-27.761,-13.793,-19.097,-10.823,-0.288,-1.600,-3.958,-19.301,-15.957,12.245
4.7148,-3.135,-38.956,-7.829,18.841,-8.382,-3.024,-4.984,-4.183,1.222,-20.986,-17.969,-25.871,-0.102,2.561,3.243,-3.227,-16.511,-13.209,10.994
4.7188,-2.349,-31.150,0.096,15.210,-15.368,-7.094,-2.293,-1.855,4.432,-7.363,-20.125,-30.558,7.863,4.798,8.708,-0.943,-16.912,-10.361,7.164
4.7227,-3.612,-25.564,3.734,9.304,-16.925,-10.795,0.117,-5.108,9.083,3.435,-23.178,-34.457,17.583,6.037,5.621,-5.829,-13.197,-7.680,5.151
4.7266,0.233,-17.194,7.532,1.563,-17.239,-12.370,1.650,-0.061,11.450,15.774,-27.356,-36.467,23.744,11.788,6.187,-6.894,-6.293,-2.105,10.567
4.7305,0.464,-3.365,6.280,0.583,-17.562,-15.771,1.035,5.324,9.899,23.247,-25.665,-36.256,29.879,14.018,2.768,-4.511,-1.314,1.314,16.649
4.7344,4.883,6.324,6.976,-1.995,-13.775,-17.348,5.378,17.469,6.915,32.113,-24.339,-33.153,33.244,17.998,4.328,-4.211,0.354,4.000,20.005
4.7383,9.271,18.806,8.277,-8.476,-10.386,-16.970,7.242,23.800,1.522,39.216,-20.436,-32.584,33.843,20.812,4.595,-0.446,5.594,8.444,17.702
4.7422,10.557,30.797,9.106,-8.469,-10.339,-18.069,13.017,27.962,-0.357,41.749,-14.692,-26.495,34.324,14.849,3.606,0.244,8.214,10.117,18.025
4.7461,18.317,35.279,8.711,-11.236,-10.515,-19.656,11.230,26.988,-1.555,42.647,-6.369,-18.760,29.144,10.032,0.988,1.253,11.804,11.502,16.790
4.7500,18.972,38.890,4.579,-15.140,-12.182,-16.052,13.283,21.893,-2.774,39.511,-1.356,-11.861,20.963,4.234,-2.439,2.227,15.972,11.012,18.546
4.7539,22.185,40.484,0.964,-13.633,-11.512,-11.546,12.847,20.077,-2.740,35.126,5.071,-7.135,12.237,2.944,-5.531,3.076,19.713,10.577,17.250
4.7578,25.397,41.365,-0.121,-16.025,-14.214,-10.039,16.770,16.161,-7.687,29.318,8.476,2.058,6.179,0.515,-10.308,1.757,21.974,10.695,16.561
4.7617,25.384,37.488,-2.551,-23.166,-15.412,-6.215,17.399,10.996,-12.254,24.108,8.719,13.531,2.260,-1.536,-7.754,-0.159,22.126,8.428,12.152
4.7656,26.092,32.664,-7.049,-26.929,-14.622,-4.278,15.320,5.103,-12.857,17.055,10.724,24.334,-3.496,-2.463,-9.280,-2.515,16.333,5.547,6.371
4.7695,24.395,24.104,-11.372,-29.009,-17.631,-0.551,17.806,-3.007,-14.276,8.396,13.443,31.732,-9.958,-3.106,-4.677,-2.917,13.377,4.216,1.689
4.7734,20.648,11.437,-13.699,-30.207,-17.128,4.012,18.965,-11.294,-14.188,-6.884,17.288,38.046,-19.896,-4.630,-0.736,-1.417,9.118,3.687,0.524
4.7773,17.433,3.839,-18.167,-26.491,-18.028,4.303,17.924,-14.779,-13.211,-17.706,20.223,44.787,-31.360,-8.659,2.027,1.026,2.137,4.655,-4.449
4.7812,11.315,-6.411,-25.050,-17.822,-13.454,4.810,15.350,-17.675,-9.447,-30.366,25.620,44.295,-39.695,-12.111,2.128,2.384,-0.473,3.365,-5.207
4.7852,1.140,-14.200,-28.032,-12.716,-15.234,2.477,9.272,-17.859,-7.426,-36.535,25.524,42.687,-43.147,-10.805,1.190,2.873,-4.576,3.872,-9.737
4.7891,-8.216,-19.060,-26.358,-8.369,-13.985,-1.010,2.875,-18.328,-2.579,-38.873,26.986,39.781,-42.618,-10.499,2.246,1.526,-8.179,4.633,-13.950
4.7930,-15.990,-23.124,-23.211,-10.318,-14.809,0.515,-1.381,-16.893,-1.082,-38.371,20.860,35.536,-40.870,-11.807,6.582,2.073,-12.729,2.904,-14.286
4.7969,-18.002,-22.987,-14.679,-8.701,-15.622,2.155,-7.059,-18.226,-3.033,-32.516,18.284,28.114,-36.486,-9.557,9.369,4.132,-15.553,2.076,-10.542
4.8008,-18.491,-24.476,-11.343,-6.951,-15.998,1.539,-8.576,-11.648,0.355,-26.841,11.484,21.706,-29.214,-10.697,13.383,2.066,-17.763,1.243,-8.363
4.8047,-21.548,-25.581,-6.633,-6.524,-15.696,-0.487,-11.379,-6.709,-0.595,-18.890,1.613,17.956,-22.057,-6.038,19.976,3.414,-19.958,0.129,-7.417
4.8086,-22.952,-24.515,-7.439,-6.299,-9.473,-7.034,-11.667,-1.868,-4.681,-7.716,-4.777,6.366,-13.983,-1.918,19.455,5.321,-19.544,-1.679,-8.735
4.8125,-25.282,-22.237,-4.882,-2.934,-7.114,-13.074,-15.052,2.752,-5.534,0.486,-8.366,-0.307,0.131,1.700,22.804,4.032,-13.822,-1.957,-7.998
4.8164,-26.420,-19.169,2.454,-2.049,2.179,-21.195,-19.122,12.070,-7.712,10.975,-14.120,-12.434,7.617,6.978,22.669,1.604,-9.652,-3.431,-3.261
4.8203,-23.658,-9.547,7.012,0.088,9.294,-24.886,-20.175,21.981,-10.740,23.013,-16.945,-21.088,15.104,10.350,24.001,-2.502,-4.443,-5.124,-0.712
4.8242,-23.207,-0.556,15.161,5.548,16.191,-24.346,-18.645,29.049,-15.658,34.480,-14.697,-26.500,14.607,8.595,23.770,1.172,-0.210,-5.957,1.414
4.8281,-20.672,6.381,21.414,8.735,23.503,-21.995,-14.132,35.383,-19.716,44.346,-15.249,-27.325,16.394,8.213,22.767,4.170,6.215,-2.573,6.303
4.8320,-18.641,13.783,23.937,13.650,23.353,-20.677,-9.977,40.964,-20.146,53.120,-16.782,-31.129,19.019,10.503,18.633,5.555,12.299,-1.979,7.514
4.8359,-19.705,19.770,24.056,16.229,22.181,-19.534,-5.937,41.848,-16.241,62.084,-18.867,-31.085,22.055,7.583,16.417,2.809,16.424,0.177,10.717
4.8398,-17.738,24.188,25.931,18.016,20.135,-14.932,-1.249,41.199,-13.142,64.725,-19.131,-27.113,23.554,7.259,14.879,4.058,19.649,-0.011,17.895
4.8438,-11.478,30.044,24.361,19.515,21.592,-13.307,2.398,41.806,-10.172,59.242,-16.622,-26.700,19.146,6.181,13.287,2.192,22.108,3.093,19.733
4.8477,-3.896,34.481,22.704,24.355,23.508,-9.499,5.137,37.232,-6.577,53.475,-14.793,-21.947,13.568,1.047,11.923,-0.225,24.640,5.439,19.555
4.8516,3.142,38.336,20.594,25.933,23.158,-3.838,8.182,29.791,-4.219,44.155,-13.662,-19.626,2.169,-5.287,7.406,1.594,27.631,6.811,13.496
4.8555,8.086,32.886,18.794,26.976,25.755,-1.583,14.699,19.747,2.047,39.146,-13.268,-16.051,-4.937,-13.740,-0.588,-0.087,31.491,13.727,9.898
4.8594,12.461,27.529,16.351,29.109,25.397,-2.751,16.496,8.733,5.267,32.958,-14.138,-11.428,-8.571,-14.658,-7.886,-0.475,31.588,18.942,3.486
4.8633,16.803,22.393,15.298,26.770,18.539,-2.817,19.865,-2.007,10.600,27.843,-15.175,-5.169,-9.348,-13.551,-14.667,-7.305,27.955,24.464,1.009
4.8672,18.677,15.153,12.916,23.225,10.665,-2.754,23.907,-11.907,13.945,17.976,-17.911,-1.538,-9.050,-14.040,-14.819,-7.869,24.736,25.601,-3.561
4.8711,23.850,5.818,10.971,19.487,4.900,-0.519,23.359,-18.959,18.370,5.622,-11.771,4.671,-11.310,-10.158,-9.300,-9.958,19.082,25.666,-8.829
4.8750,25.422,-1.848,4.643,18.877,-1.158,-0.401,26.071,-26.118,16.592,-9.661,-5.972,11.011,-15.683,-11.549,-5.777,-13.497,13.173,28.286,-14.452
4.8789,26.686,-9.074,-1.391,13.203,-2.761,-2.306,22.605,-36.759,19.530,-25.321,-1.212,15.097,-20.221,-13.485,-1.951,-12.258,7.906,29.873,-23.866
4.8828,23.276,-21.968,-3.158,10.664,-2.151,-0.971,19.417,-41.319,21.484,-34.499,-0.683,20.008,-18.403,-11.647,1.609,-12.984,5.132,26.731,-29.544
4.8867,19.270,-27.772,-6.736,4.553,-3.182,-0.848,13.405,-45.464,27.428,-41.578,-0.821,23.523,-14.136,-10.670,4.147,-13.043,-2.259,25.331,-30.430
4.8906,15.131,-35.116,-6.972,1.305,-5.153,0.927,5.448,-50.960,28.690,-44.561,-3.753,25.501,-9.134,-8.536,5.885,-12.388,-7.243,20.231,-29.395
4.8945,12.114,-36.619,-6.360,-0.309,-10.128,0.931,3.357,-52.806,29.150,-46.409,-5.221,26.700,-4.040,-1.936,10.498,-10.893,-14.230,14.638,-27.883
4.8984,8.986,-36.162,-10.730,-3.039,-12.489,1.998,-1.042,-54.842,25.546,-41.250,-4.625,22.931,0.739,1.826,13.778,-6.247,-22.509,12.899,-24.959
4.9023,4.962,-37.615,-10.981,-7.822,-12.431,2.291,-6.548,-53.959,20.516,-38.080,-0.175,18.180,6.303,9.476,15.014,-6.250,-23.848,8.601,-26.096
4.9062,3.429,-38.708,-10.969,-12.524,-9.019,2.429,-14.952,-48.329,11.260,-33.249,0.520,16.397,11.498,13.230,17.184,-3.854,-24.558,2.738,-20.229
4.9102,-2.341,-39.282,-7.432,-18.597,-7.643,-1.681,-15.831,-40.115,5.335,-26.277,-3.518,11.852,21.233,17.149,14.900,-7.244,-23.726,-4.282,-13.240
4.9141,-6.856,-29.507,-5.513,-25.124,-5.644,0.323,-17.379,-30.386,-1.253,-18.647,-4.605,8.762,25.891,17.727,13.036,-6.944,-25.599,-7.174,-2.884
4.9180,-5.722,-18.395,-3.982,-31.036,-1.830,-2.825,-15.770,-21.807,-8.794,-12.351,-2.571,6.576,29.676,18.130,9.636,-6.086,-24.641,-15.001,9.590
4.9219,-1.794,-10.470,-1.259,-31.066,1.590,-0.588,-16.974,-10.116,-12.607,-2.228,0.631,3.680,29.789,19.838,8.430,-6.984,-20.055,-22.027,15.959
4.9258,-1.400,-3.988,-2.391,-28.689,7.524,-0.073,-15.706,0.204,-18.082,8.766,0.546,-0.874,24.649,20.577,0.692,-4.373,-14.259,-28.657,20.215
4.9297,1.003,1.926,-0.283,-25.409,5.699,-1.250,-17.383,10.059,-17.903,17.792,2.222,-3.980,15.373,18.111,-5.214,-6.459,-8.707,-33.261,27.892
4.9336,1.442,6.008,-0.484,-22.202,5.711,-4.222,-15.428,17.016,-21.233,22.631,-0.175,-6.682,6.520,12.448,-7.638,-7.824,0.957,-38.648,33.676
4.9375,2.517,12.928,0.525,-15.033,4.671,-3.847,-8.580,26.662,-19.772,24.935,-4.637,-7.482,-1.124,7.916,-11.449,-10.176,4.968,-44.146,40.882
4.9414,2.098,18.855,2.167,-10.443,2.880,-8.383,-3.533,29.374,-20.298,23.611,-6.395,-6.487,-13.542,1.627,-15.817,-9.916,9.319,-41.609,49.168
4.9453,0.838,25.790,1.657,-5.253,0.586,-7.351,6.210,29.650,-17.595,19.152,-6.138,-3.523,-23.630,-4.480,-19.419,-5.445,13.992,-37.050,52.370
4.9492,4.107,22.847,-2.168,1.180,3.241,-6.679,12.252,31.708,-16.822,12.850,-7.173,-2.339,-37.335,-10.293,-25.517,-2.175,15.106,-34.054,48.261
4.9531,6.618,18.490,-7.014,1.027,4.460,-6.610,15.783,33.901,-14.021,7.255,-4.561,-1.318,-44.428,-17.209,-25.567,0.110,20.242,-28.514,44.033
4.9570,10.055,13.202,-11.520,4.254,3.259,-9.236,17.430,31.165,-6.710,4.673,-5.731,-1.442,-49.922,-23.293,-23.890,-0.630,22.822,-23.752,37.623
4.9609,12.677,6.168,-12.147,7.909,-1.990,-9.544,23.916,28.070,-3.547,1.077,-7.998,0.078,-55.844,-27.575,-19.990,-3.479,23.450,-17.840,27.994
4.9648,12.444,2.327,-13.740,10.338,-7.915,-16.524,29.163,19.979,-2.098,-8.152,-7.017,-1.191,-56.208,-30.962,-18.760,-1.748,19.929,-7.377,15.846
4.9688,12.915,-5.316,-16.041,14.782,-10.299,-16.458,35.242,13.995,3.123,-18.719,-4.518,-0.263,-57.465,-33.132,-16.385,0.966,13.705,-1.265,7.548
4.9727,13.462,-11.485,-19.186,20.731,-14.809,-14.300,32.164,5.564,2.508,-25.591,0.034,2.146,-56.448,-35.273,-17.422,2.665,9.631,7.729,-6.634
4.9766,10.508,-20.416,-23.582,27.701,-15.955,-8.301,31.479,5.303,3.617,-37.247,2.741,2.794,-53.563,-36.302,-17.721,4.431,4.619,13.077,-17.422
4.9805,8.480,-28.779,-21.945,30.643,-15.907,-5.262,25.900,-0.831,3.518,-43.323,3.943,5.473,-46.414,-31.568,-15.153,6.255,-1.366,14.446,-29.551
4.9844,7.409,-35.168,-22.622,28.021,-13.818,-4.426,20.879,-2.440,0.532,-44.673,5.318,5.574,-34.823,-27.812,-7.512,2.987,-8.251,16.049,-39.352
4.9883,4.606,-39.659,-17.836,23.282,-15.335,-4.088,17.191,-7.403,-3.285,-44.547,6.412,2.993,-18.431,-21.629,-3.566,3.228,-16.638,16.732,-51.556
4.9922,-0.126,-42.489,-14.326,18.150,-11.431,-4.165,12.337,-14.947,-4.012,-41.132,10.121,1.782,-3.558,-17.627,-0.568,1.585,-19.404,22.073,-58.726
4.9961,-1.748,-41.650,-14.449,14.047,-9.205,-2.072,5.536,-18.742,-3.571,-37.852,15.417,-0.040,9.010,-11.580,1.186,1.790,-24.362,23.359,-60.976
5.0000,-7.402,-37.870,-9.316,6.814,-4.941,2.396,-4.999,-16.674,-3.425,-31.815,17.975,-0.291,20.048,-6.214,5.539,3.541,-21.227,24.981,-63.625
5.0039,-9.755,-34.677,-5.426,5.673,1.003,5.915,-11.484,-12.869,-9.580,-22.530,20.740,3.756,29.763,0.187,7.025,2.048,-20.734,19.953,-57.023
5.0078,-11.821,-25.531,-0.359,0.013,5.044,14.156,-19.734,-9.123,-15.216,-13.833,16.038,2.856,39.786,10.122,10.703,-0.960,-19.067,13.518,-51.428
5.0117,-12.208,-13.895,2.930,-3.303,7.898,13.819,-21.263,-3.128,-18.762,-2.162,12.903,3.483,48.337,15.869,13.700,0.236,-19.292,9.922,-44.772
5.0156,-17.694,-2.417,4.922,-6.819,10.119,18.068,-26.002,2.075,-27.137,8.015,14.815,-0.629,55.983,20.679,13.449,0.430,-20.015,6.020,-36.350
5.0195,-21.839,5.698,4.879,-12.473,14.484,16.923,-31.632,10.428,-28.091,17.450,16.034,-2.455,62.341,26.524,12.823,3.674,-13.175,4.009,-26.507
5.0234,-27.527,15.430,4.991,-13.842,18.191,17.102,-32.974,16.055,-24.732,24.472,19.272,-6.298,60.811,25.713,10.714,6.440,-2.640,-1.721,-14.572
5.0273,-26.349,26.745,6.043,-19.196,20.878,17.876,-36.945,18.490,-20.555,32.488,21.324,-9.510,55.925,26.437,11.361,6.017,7.671,-6.175,-1.728
5.0312,-24.118,35.001,7.607,-21.876,23.404,16.642,-34.991,20.785,-17.779,31.853,15.210,-11.083,50.632,22.318,7.877,8.709,14.805,-11.699,12.990
5.0352,-24.030,42.094,13.256,-22.574,21.434,11.589,-30.689,17.904,-12.325,33.056,6.811,-5.822,36.524,19.233,6.879,9.420,16.254,-12.839,23.574
5.0391,-22.979,44.138,11.750,-22.989,17.088,11.392,-25.019,16.639,-9.542,33.477,0.051,1.568,23.396,16.455,0.081,13.336,21.837,-15.496,32.128
5.0430,-25.201,42.033,11.668,-23.205,10.186,9.342,-20.578,18.797,-4.053,30.375,-7.732,5.318,10.930,11.922,-4.723,20.379,26.350,-15.559,35.481
5.0469,-25.878,39.509,5.661,-22.711,4.805,10.694,-19.633,21.474,1.594,27.135,-11.769,8.920,-4.910,8.904,-4.209,27.953,28.198,-19.666,40.392
5.0508,-22.442,37.034,2.209,-19.996,-1.980,8.731,-10.635,19.961,11.164,23.138,-15.672,9.529,-15.931,5.629,-7.339,29.853,32.140,-18.835,46.925
5.0547,-19.093,31.831,-2.468,-18.901,-7.905,3.582,-4.225,20.438,15.105,14.957,-22.966,7.272,-22.073,3.224,-2.287,31.421,36.164,-17.887,47.280
5.0586,-17.566,21.980,-1.881,-16.830,-13.802,-5.774,5.476,14.598,23.004,6.665,-26.700,8.446,-26.275,0.593,-0.636,34.023,34.323,-17.256,42.272
5.0625,-13.110,14.239,-3.233,-11.752,-18.882,-16.015,10.281,10.613,27.063,0.498,-34.023,15.892,-29.887,-1.714,0.978,32.433,29.943,-15.759,35.201
5.0664,-12.063,0.905,-3.599,-7.329,-25.796,-21.979,8.917,2.660,27.083,-7.656,-37.237,20.481,-30.185,-3.622,5.179,32.615,24.404,-10.756,22.786
5.0703,-9.862,-7.307,-0.573,-2.809,-26.854,-27.485,8.002,-0.816,25.546,-17.329,-36.649,24.200,-29.338,-2.726,8.527,29.446,18.029,-4.051,13.982
5.0742,-5.397,-16.769,-3.189,-2.448,-31.118,-26.174,4.575,-6.479,25.580,-21.503,-38.876,29.976,-27.464,-1.552,17.550,24.640,13.693,-1.111,6.863
5.0781,0.582,-22.044,0.272,1.352,-31.640,-28.489,8.744,-11.658,20.955,-28.136,-38.245,30.017,-22.856,-6.216,22.380,16.418,5.909,6.261,0.230
5.0820,9.854,-29.989,-0.794,2.300,-35.445,-26.957,13.722,-12.679,17.052,-30.094,-38.818,29.660,-13.445,-6.509,32.172,13.429,-3.212,13.077,-3.655
5.0859,14.652,-35.339,0.407,4.949,-35.456,-29.361,17.352,-15.935,11.518,-31.684,-36.554,27.833,-5.613,-6.859,35.493,7.991,-13.335,22.950,-14.919
5.0898,14.778,-37.805,3.838,10.344,-29.743,-29.261,17.252,-16.980,7.125,-33.329,-32.261,26.935,2.189,-4.079,38.743,5.134,-17.622,24.596,-21.374
